"The Play House","1921","G","06 Oct 1921","Short, Comedy, Fantasy","18 min","2552","7.8","tt0012570"
"Let's Scare Jessica to Death","1971","PG-13","06 Aug 1971","Horror","89 min","4900","6.5","tt0067341"
"They Call Me Trinity","1970","G","04 Nov 1971","Comedy, Western","113 min","12343","7.4","tt0067355"
"A Lizard in a Woman's Skin","1971","R","20 Mar 1973","Mystery, Thriller","95 min","2498","7.0","tt0067361"
"Macbeth","1971","R","13 Oct 1971","Drama, War","140 min","8899","7.5","tt0067372"
"Mary, Queen of Scots","1971","PG-13","29 Mar 1972","Biography, Drama, History","128 min","2940","7.4","tt0067402"
"McCabe & Mrs. Miller","1971","R","24 Jun 1971","Drama, Western","120 min","15027","7.7","tt0067411"
"Murphy's War","1971","PG-13","22 Jan 1971","Drama, War","107 min","2220","6.9","tt0067458"
"A New Leaf","1971","G","19 Jul 1971","Comedy, Romance","102 min","2702","7.5","tt0067482"
"Tombs of the Blind Dead","1972","PG","01 Feb 1973","Horror","86 min","3864","6.2","tt0067500"
"Wake in Fright","1971","R","21 Jul 1971","Drama, Thriller","114 min","4547","7.8","tt0067541"
"The Panic in Needle Park","1971","R","01 Jun 1971","Drama","110 min","10729","7.1","tt0067549"
"Play Misty for Me","1971","R","12 Nov 1971","Thriller","102 min","18069","7.0","tt0067588"
"Punishment Park","1971","R","N/A","Drama, Thriller","88 min","4351","7.9","tt0067633"
"A Bay of Blood","1971","R","03 May 1972","Horror, Mystery, Thriller","84 min","5627","6.7","tt0067656"
"Daughters of Darkness","1971","R","22 Oct 1971","Horror","87 min","2696","6.7","tt0067690"
"Scars of Dracula","1970","R","23 Dec 1970","Horror","96 min","3134","6.2","tt0067713"
"Shaft","1971","R","02 Jul 1971","Action, Crime, Thriller","100 min","11710","6.6","tt0067741"
"Red Sun","1971","PG","09 Jun 1972","Action, Western","112 min","5088","7.0","tt0067770"
"Murmur of the Heart","1971","R","17 Oct 1971","Comedy, Drama","118 min","5995","7.9","tt0067778"
"Summer of '42","1971","R","09 Apr 1971","Comedy, Drama, Romance","103 min","4746","7.3","tt0067803"
"Sunday Bloody Sunday","1971","R","08 Sep 1971","Drama","110 min","3688","7.2","tt0067805"
"Sweet Sweetback's Baadasssss Song","1971","R","22 Mar 1973","Crime, Drama, Thriller","97 min","3185","5.5","tt0067810"
"Support Your Local Gunfighter","1971","G","03 Jun 1971","Comedy, Romance, Western","91 min","3508","6.9","tt0067809"
"Taking Off","1971","R","14 May 1971","Comedy, Drama, Music","93 min","2325","7.5","tt0067820"
"The Big Boss","1971","R","01 Feb 1981","Action, Crime, Drama","99 min","17575","7.1","tt0067824"
"They Might Be Giants","1971","G","21 Feb 1972","Mystery, Comedy, Romance","98 min","2030","7.1","tt0067848"
"Two-Lane Blacktop","1971","R","28 Oct 1972","Drama","102 min","7769","7.3","tt0067893"
"Un Flic","1972","PG","N/A","Crime, Thriller","98 min","4910","7.1","tt0067900"
"Valdez Is Coming","1971","PG-13","09 Apr 1971","Western","90 min","2180","6.8","tt0067921"
"The Emigrants","1971","PG","08 Mar 1971","Drama, History","151 min","3174","8.0","tt0067919"
"Vampire Circus","1972","PG","11 Oct 1972","Horror","84 min","2422","6.5","tt0067924"
"Vanishing Point","1971","R","13 Mar 1971","Action, Thriller","99 min","20716","7.3","tt0067927"
"Walkabout","1971","R","01 Jul 1971","Adventure, Drama","100 min","16348","7.7","tt0067959"
"Willy Wonka & the Chocolate Factory","1971","G","30 Jun 1971","Family, Fantasy, Musical","100 min","119129","7.8","tt0067992"
"Trinity Is STILL My Name!","1971","G","21 Oct 1971","Comedy, Western","117 min","9106","7.3","tt0068154"
"1776","1972","PG","17 Nov 1972","Drama, Family, History","141 min","6103","7.6","tt0068156"
"Across 110th Street","1972","R","23 Mar 1973","Action, Crime, Drama","102 min","3236","7.0","tt0068168"
"Chloe in the Afternoon","1972","R","29 Sep 1972","Drama, Romance","97 min","3962","7.9","tt0068205"
"Asylum","1972","PG","17 Nov 1972","Horror","88 min","3413","6.5","tt0068230"
"Avanti!","1972","R","17 Dec 1972","Comedy, Romance","140 min","6648","7.2","tt0068240"
"Bad Company","1972","PG","08 Oct 1972","Drama, Western","93 min","2463","7.1","tt0068245"
"Blacula","1972","PG","25 Aug 1972","Horror, Romance, Thriller","93 min","3737","5.6","tt0068284"
"Boxcar Bertha","1972","R","14 Jun 1972","Crime, Drama, Romance","88 min","5799","6.1","tt0068309"
"Brian's Song","1971","G","30 Nov 1971","Biography, Drama, Sport","73 min","5633","7.6","tt0068315"
"Butterflies Are Free","1972","PG","22 Sep 1972","Comedy, Drama, Music","109 min","3211","7.2","tt0068326"
"Cabaret","1972","PG","13 Feb 1972","Drama, Musical, Romance","124 min","34414","7.9","tt0068327"
"The Candidate","1972","PG","11 Aug 1972","Comedy, Drama","110 min","6829","7.1","tt0068334"
"The Discreet Charm of the Bourgeoisie","1972","PG","22 Oct 1972","Comedy, Drama, Fantasy","102 min","25168","8.0","tt0068361"
"Children Shouldn't Play with Dead Things","1972","PG","20 Sep 1972","Comedy, Horror","87 min","2907","5.5","tt0068370"
"Godzilla vs. Gigan","1972","PG","01 Aug 1977","Action, Adventure, Horror","89 min","2530","5.7","tt0068371"
"Conquest of the Planet of the Apes","1972","PG","30 Jun 1972","Action, Sci-Fi","88 min","21878","6.1","tt0068408"
"What Have You Done to Solange?","1972","R","01 May 1975","Mystery, Thriller","103 min","2276","7.1","tt0068416"
"The Creeping Flesh","1973","PG","N/A","Horror, Sci-Fi","94 min","2019","6.3","tt0068424"
"Dead of Night","1974","PG","29 Aug 1974","Horror","88 min","2713","6.8","tt0068457"
"Raw Meat","1972","R","01 Sep 1973","Horror","87 min","2371","6.0","tt0068458"
"Delusions of Grandeur","1971","PG","13 Dec 1971","Comedy, History","85 min","4041","7.3","tt0067108"
"Deliverance","1972","R","30 Jul 1972","Adventure, Drama, Thriller","110 min","73871","7.8","tt0068473"
"Dracula A.D. 1972","1972","PG","17 Nov 1972","Fantasy, Horror","96 min","3328","5.9","tt0068505"
"Dr. Phibes Rises Again","1972","PG","01 Jul 1972","Comedy, Horror","89 min","3880","6.4","tt0068503"
"Everything You Always Wanted to Know About Sex * But Were Afraid to Ask","1972","R","31 Jan 1973","Comedy","88 min","29446","6.8","tt0068555"
"Fat City","1972","PG","26 Jul 1972","Drama, Sport","100 min","4885","7.5","tt0068575"
"Frenzy","1972","R","21 Jun 1972","Thriller","116 min","29173","7.5","tt0068611"
"Frogs","1972","PG","10 Mar 1972","Horror, Mystery, Romance","91 min","4184","4.2","tt0068615"
"The Getaway","1972","PG","13 Dec 1972","Action, Crime, Thriller","122 min","19814","7.5","tt0068638"
"The Godfather","1972","R","24 Mar 1972","Crime, Drama","175 min","1061364","9.2","tt0068646"
"The Tall Blond Man with One Black Shoe","1972","PG","30 Aug 1973","Comedy, Mystery","90 min","4654","7.3","tt0068655"
"The Heartbreak Kid","1972","PG","01 Feb 1973","Comedy, Drama, Romance","106 min","2587","7.0","tt0068687"
"High Plains Drifter","1973","R","22 Aug 1973","Western","105 min","33709","7.6","tt0068699"
"Horror Express","1972","R","01 Dec 1973","Horror, Sci-Fi","88 min","5759","6.5","tt0068713"
"Images","1972","R","18 Dec 1972","Drama, Fantasy, Horror","101 min","2860","7.3","tt0068732"
"Jeremiah Johnson","1972","PG","10 Sep 1972","Adventure, Drama, Western","108 min","20222","7.6","tt0068762"
"The Chinese Connection","1972","R","09 Sep 1972","Action, Drama, Romance","107 min","17471","7.4","tt0068767"
"Joe Kidd","1972","PG","14 Jul 1972","Western","88 min","11647","6.5","tt0068768"
"Junior Bonner","1972","PG","02 Aug 1972","Drama, Western","100 min","3781","6.8","tt0068786"
"The King of Marvin Gardens","1972","R","12 Oct 1972","Drama","103 min","3494","6.6","tt0068805"
"Lone Wolf and Cub: Baby Cart to Hades","1972","R","01 Apr 1974","Action, Drama","89 min","2825","7.8","tt0068817"
"Lady Sings the Blues","1972","R","12 Oct 1972","Biography, Drama, Music","144 min","2647","7.1","tt0068828"
"The Life and Times of Judge Roy Bean","1972","PG","18 Dec 1972","Comedy, Drama, Romance","120 min","4886","7.0","tt0068853"
"Lisa and the Devil","1973","R","02 Apr 1975","Horror","95 min","2492","6.3","tt0068863"
"Ludwig","1972","R","08 Mar 1973","Biography, Drama, History","235 min","2906","7.7","tt0068883"
"Man of La Mancha","1972","PG","08 Sep 1973","Drama, Fantasy, Musical","132 min","2852","6.6","tt0068909"
"The Mechanic","1972","PG","14 Dec 1972","Action, Crime, Thriller","100 min","7835","7.0","tt0068931"
"The Way of the Dragon","1972","R","14 Aug 1972","Action, Comedy, Crime","90 min","21713","7.3","tt0068935"
"Night of the Lepus","1972","PG","04 Oct 1972","Horror, Sci-Fi, Thriller","88 min","2982","4.0","tt0069005"
"The New Land","1972","PG","26 Feb 1972","Drama, Western","102 min","2065","8.0","tt0069035"
"Baron Blood","1972","PG","27 Oct 1972","Horror","90 min","2109","6.0","tt0069048"
"The Other","1972","PG","29 Sep 1972","Drama, Horror, Mystery","108 min","3921","7.0","tt0069050"
"Pink Floyd at Pompeii","1972","G","25 Oct 1972","Documentary, Music","92 min","6351","8.7","tt0069090"
"Play It Again, Sam","1972","PG","04 May 1972","Comedy, Romance","85 min","18455","7.7","tt0069097"
"All the Way Boys","1972","PG","01 Jun 1973","Action, Adventure, Comedy","105 min","3880","6.7","tt0069095"
"The Poseidon Adventure","1972","PG","13 Dec 1972","Action, Adventure, Drama","117 min","31548","7.1","tt0069113"
"Prime Cut","1972","R","08 Jul 1972","Action, Crime, Drama","88 min","2896","6.8","tt0069121"
"Roma","1972","R","15 Oct 1972","Comedy, Drama","128 min","8307","7.4","tt0069191"
"The Ruling Class","1972","R","25 May 1972","Comedy, Drama, Music","154 min","4542","7.6","tt0069198"
"Slaughterhouse-Five","1972","R","15 Mar 1972","Comedy, Drama, Sci-Fi","104 min","9120","7.0","tt0069280"
"Sleuth","1972","PG","10 Dec 1972","Mystery, Thriller","138 min","35770","8.1","tt0069281"
"Snoopy Come Home","1972","G","19 May 1972","Animation, Adventure, Comedy","81 min","2847","7.4","tt0069289"
"Solaris","1972","PG","20 Mar 1972","Drama, Mystery, Sci-Fi","167 min","49498","8.1","tt0069293"
"Sounder","1972","G","10 May 1973","Drama, Family","105 min","2406","7.7","tt0069303"
"Super Fly","1972","R","04 Aug 1972","Action, Crime, Drama","93 min","4154","6.5","tt0069332"
"Tales from the Crypt","1972","PG","09 Mar 1972","Horror","92 min","5939","7.0","tt0069341"
"Trafic","1971","G","11 Dec 1972","Comedy","96 min","3615","7.3","tt0069400"
"Twins of Evil","1971","R","01 Jun 1972","Horror","87 min","2822","6.6","tt0069427"
"Ulzana's Raid","1972","R","18 Oct 1972","Adventure, Western","103 min","3521","7.1","tt0069436"
"Cries & Whispers","1972","R","05 Mar 1973","Drama","91 min","18633","8.2","tt0069467"
"What's Up, Doc?","1972","G","10 Mar 1972","Comedy, Romance","94 min","13571","7.8","tt0069495"
"Watch Out, We're Mad","1974","G","01 May 1976","Action, Comedy","101 min","6536","7.4","tt0069697"
"American Graffiti","1973","PG","01 Aug 1973","Comedy, Drama","110 min","60658","7.5","tt0069704"
"The Mad Adventures of 'Rabbi' Jacob","1973","G","18 Oct 1973","Comedy","95 min","8192","7.4","tt0069747"
"Badlands","1973","PG","05 Jan 1974","Crime, Drama","94 min","43746","7.9","tt0069762"
"Bang the Drum Slowly","1973","PG","12 May 1978","Drama, Sport","96 min","4358","7.0","tt0069765"
"Battle for the Planet of the Apes","1973","G","15 Jun 1973","Action, Sci-Fi","93 min","21686","5.5","tt0069768"
"Black Caesar","1973","R","07 Feb 1973","Action, Crime, Drama","87 min","2080","6.4","tt0069792"
"Breezy","1973","R","09 Mar 1974","Drama, Romance","106 min","2861","7.0","tt0069822"
"Brother Sun, Sister Moon","1972","PG","02 Dec 1972","Biography, Drama, History","121 min","3058","7.2","tt0069824"
"Cahill U.S. Marshal","1973","PG","11 Jul 1973","Drama, Western","103 min","4016","6.5","tt0069834"
"Charley Varrick","1973","PG","N/A","Action, Crime, Drama","111 min","7138","7.5","tt0069865"
"Coffy","1973","R","13 Jun 1973","Action, Crime, Thriller","91 min","6466","6.9","tt0069897"
"The Crazies","1973","R","16 Mar 1973","Action, Horror, Sci-Fi","103 min","7672","6.1","tt0069895"
"Torso","1973","R","13 Sep 1974","Mystery, Romance, Thriller","92 min","3245","6.6","tt0069920"
"The Day of the Dolphin","1973","PG","29 Mar 1974","Drama, Sci-Fi, Thriller","104 min","2003","6.1","tt0069946"
"Dark Star","1974","G","09 Feb 1979","Comedy, Sci-Fi","83 min","15852","6.5","tt0069945"
"The Day of the Jackal","1973","PG","30 Jul 1973","Crime, Drama, Thriller","143 min","27770","7.8","tt0069947"
"Dillinger","1973","R","20 Jul 1973","Action, Biography, Crime","107 min","3209","7.0","tt0069976"
"The Forgotten","1973","R","01 Sep 1973","Horror, Thriller","89 min","2061","5.1","tt0069994"
"Don't Look Now","1973","R","01 Jan 1974","Drama, Horror, Thriller","110 min","32004","7.4","tt0069995"
"Charlotte's Web","1973","G","01 Mar 1973","Animation, Family, Musical","94 min","12612","6.9","tt0070016"
"Electra Glide in Blue","1973","PG","04 Oct 1973","Crime, Drama, Mystery","114 min","3423","7.2","tt0070022"
"Emperor of the North","1973","PG","23 May 1973","Action, Adventure, Drama","118 min","3959","7.4","tt0070030"
"Enter the Dragon","1973","R","19 Aug 1973","Action, Crime, Drama","102 min","74241","7.7","tt0070034"
"The Exorcist","1973","R","26 Dec 1973","Horror","122 min","268757","8.0","tt0070047"
"The Friends of Eddie Coyle","1973","R","27 Jun 1973","Crime, Thriller, Drama","102 min","5120","7.6","tt0070077"
"From Beyond the Grave","1974","PG","01 Nov 1975","Fantasy, Horror","97 min","2156","6.8","tt0070078"
"Sex and Fury","1973","R","17 Feb 1973","Action, Crime, Drama","88 min","2455","6.9","tt0070085"
"Godspell","1973","G","24 Aug 1973","Musical","103 min","2441","6.5","tt0070121"
"The Harder They Come","1972","R","05 Aug 1977","Crime, Drama, Music","120 min","3883","7.1","tt0070155"
"My Name Is Nobody","1973","PG","17 Jul 1974","Western, Comedy","116 min","16452","7.5","tt0070215"
"Jesus Christ Superstar","1973","G","15 Aug 1973","Drama, History, Musical","108 min","18664","7.3","tt0070239"
"The Last Detail","1973","R","15 Feb 1974","Comedy, Drama","104 min","15268","7.6","tt0070290"
"The Last of Sheila","1973","PG","14 Jun 1973","Crime, Drama, Mystery","120 min","3274","7.4","tt0070291"
"The Legend of Hell House","1973","PG","15 Jun 1973","Horror","95 min","8531","6.9","tt0070294"
"The Legend of the 7 Golden Vampires","1974","R","01 Jun 1979","Horror","83 min","2602","6.0","tt0070297"
"Lone Wolf and Cub: Baby Cart to Hades","1972","R","01 Apr 1974","Action, Drama","89 min","2768","7.8","tt0068817"
"Live and Let Die","1973","PG","27 Jun 1973","Action, Adventure, Thriller","121 min","69215","6.8","tt0070328"
"The Long Goodbye","1973","R","07 Mar 1973","Crime, Drama, Thriller","112 min","16947","7.7","tt0070334"
"The MacKintosh Man","1973","PG","25 Jul 1973","Thriller","98 min","2902","6.4","tt0070351"
"Magnum Force","1973","R","25 Dec 1973","Action, Crime, Mystery","124 min","40752","7.2","tt0070355"
"Mean Streets","1973","R","14 Oct 1973","Crime, Drama","112 min","64034","7.4","tt0070379"
"Day for Night","1973","PG","07 Sep 1973","Comedy, Drama, Romance","115 min","13553","8.1","tt0070460"
"O Lucky Man!","1973","R","20 Jun 1973","Comedy, Drama, Fantasy","178 min","5966","7.9","tt0070464"
"The Offence","1973","R","N/A","Crime, Drama, Thriller","112 min","3683","7.1","tt0070468"
"The Paper Chase","1973","PG","16 Oct 1973","Comedy, Drama","113 min","5351","7.2","tt0070509"
"Paper Moon","1973","PG","09 May 1973","Comedy, Crime, Drama","102 min","21841","8.2","tt0070510"
"Papillon","1973","R","16 Dec 1973","Biography, Crime, Drama","151 min","91841","8.1","tt0070511"
"Pat Garrett & Billy the Kid","1973","R","31 Aug 1973","Drama, History, Western","122 min","12758","7.4","tt0070518"
"Phase IV","1974","PG","01 Sep 1974","Horror, Sci-Fi, Thriller","84 min","4395","6.6","tt0070531"
"The Knock Out Cop","1973","PG","01 Apr 1975","Action, Comedy, Crime","110 min","2123","6.8","tt0070534"
"Fantastic Planet","1973","R","01 Dec 1973","Animation, Drama, Sci-Fi","72 min","11837","7.8","tt0070544"
"Robin Hood","1973","G","06 Dec 1973","Animation, Adventure, Comedy","83 min","76134","7.6","tt0070608"
"Sssssss","1973","PG","01 Jul 1973","Horror, Sci-Fi","99 min","2134","5.3","tt0070622"
"The Satanic Rites of Dracula","1973","R","01 Oct 1978","Horror","87 min","3612","5.5","tt0070634"
"Save the Tiger","1973","R","21 Jul 1973","Drama","100 min","3435","6.9","tt0070640"
"Scarecrow","1973","R","26 May 1973","Drama","112 min","10622","7.4","tt0070643"
"Scorpio","1973","PG","19 Apr 1973","Action, Drama, Thriller","114 min","2545","6.5","tt0070653"
"Serpico","1973","R","05 Dec 1973","Biography, Crime, Drama","130 min","72613","7.8","tt0070666"
"The Seven-Ups","1973","PG","14 Dec 1973","Action, Crime, Drama","103 min","2800","6.8","tt0070672"
"Sisters","1973","R","27 Mar 1973","Horror, Thriller","93 min","9948","7.0","tt0070698"
"Sleeper","1973","PG","17 Dec 1973","Comedy, Sci-Fi","89 min","31597","7.3","tt0070707"
"Soylent Green","1973","PG","09 May 1973","Mystery, Sci-Fi, Thriller","97 min","41645","7.1","tt0070723"
"The Sting","1973","PG","26 Dec 1973","Comedy, Crime, Drama","129 min","161047","8.3","tt0070735"
"Theatre of Blood","1973","R","05 Apr 1973","Comedy, Horror","104 min","6345","7.2","tt0070791"
"The Train Robbers","1973","PG","07 Feb 1973","Comedy, Romance, Western","92 min","3482","6.4","tt0070825"
"Turkish Delight","1973","R","01 Sep 1974","Drama, Romance","108 min","7397","7.1","tt0070842"
"The Vault of Horror","1973","R","07 Aug 1980","Horror","87 min","2841","6.6","tt0070868"
"Walking Tall","1973","R","22 Feb 1973","Action, Crime, Drama","125 min","3230","6.9","tt0070895"
"The Way We Were","1973","PG","19 Oct 1973","Drama, Romance","118 min","15249","7.1","tt0070903"
"Westworld","1973","PG","21 Nov 1973","Action, Sci-Fi, Thriller","88 min","24348","7.1","tt0070909"
"The Wicker Man","1973","R","01 Jun 1975","Horror, Mystery","88 min","44120","7.6","tt0070917"
"White Lightning","1973","PG","22 Oct 1973","Action, Drama, Crime","101 min","2349","6.3","tt0070915"
"Zardoz","1974","R","06 Feb 1974","Drama, Fantasy, Sci-Fi","105 min","13956","5.8","tt0070948"
"Airport 1975","1974","PG","18 Oct 1974","Action, Drama, Thriller","107 min","6697","5.5","tt0071110"
"Alice Doesn't Live Here Anymore","1974","PG","30 May 1975","Drama, Romance","112 min","14605","7.4","tt0071115"
"Amarcord","1973","R","19 Sep 1974","Comedy, Drama","123 min","27670","8.0","tt0071129"
